timestamp,energy_demand_mw,temperature_c,solar_output_mw,is_weekend
2024-09-22 12:00:00,720.99,24.95,283.95,1
2024-09-22 13:00:00,753.15,25.76,217.29,1
2024-09-22 14:00:00,657.17,23.04,199.23,1
2024-09-22 15:00:00,685.31,25.41,164.04,1
2024-09-22 16:00:00,593.31,23.43,113.27,1
2024-09-22 17:00:00,539.48,22.05,72.53,1
2024-09-22 18:00:00,416.1,22.7,0.0,1
2024-09-22 19:00:00,478.78,19.82,0.0,1
2024-09-22 20:00:00,418.77,22.5,0.0,1
2024-09-22 21:00:00,337.25,14.21,0.0,1
2024-09-22 22:00:00,290.13,14.85,0.0,1
2024-09-22 23:00:00,288.46,14.6,0.0,1
2024-09-23 00:00:00,430.57,14.74,0.0,0
2024-09-23 01:00:00,360.58,15.89,0.0,0
2024-09-23 02:00:00,451.88,13.14,0.0,0
2024-09-23 03:00:00,557.72,10.51,0.0,0
2024-09-23 04:00:00,476.23,15.54,0.0,0
2024-09-23 05:00:00,548.63,16.16,0.0,0
2024-09-23 06:00:00,697.05,11.8,0.0,0
2024-09-23 07:00:00,658.72,16.89,66.36,0
2024-09-23 08:00:00,713.08,15.01,117.73,0
2024-09-23 09:00:00,735.6,18.15,189.1,0
2024-09-23 10:00:00,751.99,18.88,232.28,0
2024-09-23 11:00:00,859.08,23.34,223.98,0
2024-09-23 12:00:00,817.52,22.75,229.8,0
2024-09-23 13:00:00,748.66,20.45,288.53,0
2024-09-23 14:00:00,812.89,24.95,248.6,0
2024-09-23 15:00:00,718.74,20.15,198.57,0
2024-09-23 16:00:00,724.74,23.18,134.18,0
2024-09-23 17:00:00,646.23,20.09,70.86,0
2024-09-23 18:00:00,629.49,19.96,0.0,0
2024-09-23 19:00:00,570.51,20.49,0.0,0
2024-09-23 20:00:00,498.88,19.23,0.0,0
2024-09-23 21:00:00,454.17,19.57,0.0,0
2024-09-23 22:00:00,405.1,15.52,0.0,0
2024-09-23 23:00:00,359.64,15.26,0.0,0
2024-09-24 00:00:00,435.01,12.78,0.0,0
2024-09-24 01:00:00,451.46,13.52,0.0,0
2024-09-24 02:00:00,445.42,13.87,0.0,0
2024-09-24 03:00:00,475.6,12.96,0.0,0
2024-09-24 04:00:00,571.12,10.05,0.0,0
2024-09-24 05:00:00,555.01,15.11,0.0,0
2024-09-24 06:00:00,639.98,16.22,0.0,0
2024-09-24 07:00:00,689.25,15.33,74.92,0
2024-09-24 08:00:00,729.8,15.42,124.85,0
2024-09-24 09:00:00,782.7,22.23,193.01,0
2024-09-24 10:00:00,755.65,21.47,182.07,0
2024-09-24 11:00:00,820.41,21.06,254.49,0
2024-09-24 12:00:00,809.84,20.04,280.89,0
2024-09-24 13:00:00,820.08,21.17,235.11,0
2024-09-24 14:00:00,841.44,25.59,240.77,0
2024-09-24 15:00:00,783.66,23.09,180.69,0
2024-09-24 16:00:00,779.68,21.22,128.28,0
2024-09-24 17:00:00,675.28,22.54,67.08,0
2024-09-24 18:00:00,611.99,18.86,0.0,0
2024-09-24 19:00:00,559.29,22.28,0.0,0
2024-09-24 20:00:00,526.69,20.69,0.0,0
2024-09-24 21:00:00,484.46,15.76,0.0,0
2024-09-24 22:00:00,453.61,14.23,0.0,0
2024-09-24 23:00:00,516.39,9.22,0.0,0
2024-09-25 00:00:00,432.96,10.49,0.0,0
2024-09-25 01:00:00,451.85,10.28,0.0,0
2024-09-25 02:00:00,461.53,13.06,0.0,0
2024-09-25 03:00:00,517.55,12.3,0.0,0
2024-09-25 04:00:00,556.82,10.77,0.0,0
2024-09-25 05:00:00,603.49,13.69,0.0,0
2024-09-25 06:00:00,580.48,16.3,0.0,0
2024-09-25 07:00:00,607.76,17.55,75.1,0
2024-09-25 08:00:00,727.83,13.99,138.45,0
2024-09-25 09:00:00,727.74,18.82,158.82,0
2024-09-25 10:00:00,771.57,17.52,211.86,0
2024-09-25 11:00:00,823.76,23.13,270.02,0
2024-09-25 12:00:00,828.35,23.69,221.54,0
2024-09-25 13:00:00,799.52,20.82,220.17,0
2024-09-25 14:00:00,786.47,21.25,201.07,0
2024-09-25 15:00:00,750.74,21.69,158.19,0
2024-09-25 16:00:00,678.81,17.61,122.12,0
2024-09-25 17:00:00,661.62,21.99,65.97,0
2024-09-25 18:00:00,618.83,19.74,0.0,0
2024-09-25 19:00:00,563.3,21.02,0.0,0
2024-09-25 20:00:00,560.52,15.59,0.0,0
2024-09-25 21:00:00,470.05,15.25,0.0,0
2024-09-25 22:00:00,450.28,12.27,0.0,0
2024-09-25 23:00:00,511.15,12.24,0.0,0
2024-09-26 00:00:00,461.42,10.89,0.0,0
2024-09-26 01:00:00,444.09,14.75,0.0,0
2024-09-26 02:00:00,489.71,11.19,0.0,0
2024-09-26 03:00:00,504.11,13.0,0.0,0
2024-09-26 04:00:00,548.45,12.49,0.0,0
2024-09-26 05:00:00,565.57,11.51,0.0,0
2024-09-26 06:00:00,621.7,14.75,0.0,0
2024-09-26 07:00:00,603.74,17.49,54.85,0
2024-09-26 08:00:00,703.94,15.17,147.96,0
2024-09-26 09:00:00,728.26,20.5,182.37,0
2024-09-26 10:00:00,766.0,18.39,226.68,0
2024-09-26 11:00:00,803.09,20.16,258.48,0
2024-09-26 12:00:00,841.8,22.98,229.62,0
2024-09-26 13:00:00,811.25,21.09,224.98,0
2024-09-26 14:00:00,784.64,22.66,189.25,0
2024-09-26 15:00:00,752.76,21.79,186.96,0
2024-09-26 16:00:00,744.76,22.17,124.61,0
2024-09-26 17:00:00,674.86,16.36,56.86,0
2024-09-26 18:00:00,567.07,16.43,0.0,0
2024-09-26 19:00:00,511.08,20.11,0.0,0
2024-09-26 20:00:00,478.43,19.66,0.0,0
2024-09-26 21:00:00,500.0,14.47,0.0,0
2024-09-26 22:00:00,471.19,14.6,0.0,0
2024-09-26 23:00:00,397.3,14.64,0.0,0
2024-09-27 00:00:00,423.28,14.44,0.0,0
2024-09-27 01:00:00,527.69,8.5,0.0,0
2024-09-27 02:00:00,491.06,10.61,0.0,0
2024-09-27 03:00:00,535.23,11.89,0.0,0
2024-09-27 04:00:00,540.37,14.46,0.0,0
2024-09-27 05:00:00,513.93,18.85,0.0,0
2024-09-27 06:00:00,610.97,14.43,0.0,0
2024-09-27 07:00:00,679.88,13.28,56.36,0
2024-09-27 08:00:00,684.49,18.19,139.46,0
2024-09-27 09:00:00,777.53,21.32,175.37,0
2024-09-27 10:00:00,784.42,20.1,231.67,0
2024-09-27 11:00:00,710.84,19.11,232.13,0
2024-09-27 12:00:00,803.48,23.63,249.19,0
2024-09-27 13:00:00,773.91,23.54,209.45,0
2024-09-27 14:00:00,780.91,20.33,251.89,0
2024-09-27 15:00:00,777.2,22.98,198.09,0
2024-09-27 16:00:00,744.16,23.71,115.51,0
2024-09-27 17:00:00,660.62,23.28,69.06,0
2024-09-27 18:00:00,614.36,19.75,0.0,0
2024-09-27 19:00:00,546.53,17.96,0.0,0
2024-09-27 20:00:00,467.0,19.84,0.0,0
2024-09-27 21:00:00,445.23,13.67,0.0,0
2024-09-27 22:00:00,429.18,15.76,0.0,0
2024-09-27 23:00:00,500.53,11.11,0.0,0
2024-09-28 00:00:00,332.68,14.98,0.0,1
2024-09-28 01:00:00,342.55,11.84,0.0,1
2024-09-28 02:00:00,301.36,14.72,0.0,1
2024-09-28 03:00:00,387.41,13.33,0.0,1
2024-09-28 04:00:00,424.64,10.4,0.0,1
2024-09-28 05:00:00,404.1,16.49,0.0,1
2024-09-28 06:00:00,408.56,17.78,0.0,1
2024-09-28 07:00:00,517.81,17.65,66.67,1
2024-09-28 08:00:00,567.67,15.66,108.8,1
2024-09-28 09:00:00,605.2,17.86,187.2,1
2024-09-28 10:00:00,595.44,19.97,241.49,1
2024-09-28 11:00:00,670.52,19.31,232.28,1
2024-09-28 12:00:00,668.18,24.9,248.4,1
2024-09-28 13:00:00,723.38,22.3,260.63,1
2024-09-28 14:00:00,658.51,16.77,233.02,1
2024-09-28 15:00:00,641.35,22.69,186.79,1
2024-09-28 16:00:00,602.22,20.81,136.9,1
2024-09-28 17:00:00,512.98,20.57,61.1,1
2024-09-28 18:00:00,471.25,18.94,0.0,1
2024-09-28 19:00:00,449.0,20.09,0.0,1
2024-09-28 20:00:00,296.85,19.42,0.0,1
2024-09-28 21:00:00,322.87,16.45,0.0,1
2024-09-28 22:00:00,326.2,14.0,0.0,1
2024-09-28 23:00:00,306.28,13.56,0.0,1
2024-09-29 00:00:00,349.56,12.69,0.0,1
2024-09-29 01:00:00,313.28,10.54,0.0,1
2024-09-29 02:00:00,319.91,13.14,0.0,1
2024-09-29 03:00:00,320.0,13.07,0.0,1
2024-09-29 04:00:00,420.47,15.73,0.0,1
2024-09-29 05:00:00,422.55,15.95,0.0,1
2024-09-29 06:00:00,497.98,13.11,0.0,1
2024-09-29 07:00:00,517.21,17.32,54.71,1
2024-09-29 08:00:00,605.15,15.08,110.57,1
2024-09-29 09:00:00,626.74,19.66,172.88,1
2024-09-29 10:00:00,703.85,18.44,213.16,1
2024-09-29 11:00:00,669.2,18.47,278.52,1
2024-09-29 12:00:00,687.05,21.87,234.98,1
2024-09-29 13:00:00,654.57,16.46,237.6,1
2024-09-29 14:00:00,628.14,18.48,220.3,1
2024-09-29 15:00:00,598.4,21.45,168.01,1
2024-09-29 16:00:00,595.72,21.47,130.02,1
2024-09-29 17:00:00,549.1,19.77,65.44,1
2024-09-29 18:00:00,461.48,16.32,0.0,1
2024-09-29 19:00:00,401.69,16.64,0.0,1
2024-09-29 20:00:00,400.3,17.76,0.0,1
2024-09-29 21:00:00,294.44,16.85,0.0,1
2024-09-29 22:00:00,270.65,14.45,0.0,1
2024-09-29 23:00:00,260.43,15.76,0.0,1
2024-09-30 00:00:00,389.1,13.24,0.0,0
2024-09-30 01:00:00,471.98,10.45,0.0,0
2024-09-30 02:00:00,465.65,11.21,0.0,0
2024-09-30 03:00:00,521.7,9.14,0.0,0
2024-09-30 04:00:00,566.55,12.23,0.0,0
2024-09-30 05:00:00,536.33,15.46,0.0,0
2024-09-30 06:00:00,622.93,15.64,0.0,0
2024-09-30 07:00:00,672.39,18.28,67.96,0
2024-09-30 08:00:00,686.93,16.17,119.46,0
2024-09-30 09:00:00,767.45,20.76,177.2,0
2024-09-30 10:00:00,756.03,18.89,238.32,0
2024-09-30 11:00:00,848.81,23.25,233.59,0
2024-09-30 12:00:00,771.32,21.06,281.62,0
2024-09-30 13:00:00,782.23,23.02,229.45,0
2024-09-30 14:00:00,810.66,24.72,259.57,0
2024-09-30 15:00:00,731.37,21.22,177.21,0
2024-09-30 16:00:00,702.49,21.54,131.95,0
2024-09-30 17:00:00,675.15,22.89,70.59,0
2024-09-30 18:00:00,608.08,19.01,0.0,0
2024-09-30 19:00:00,543.78,15.43,0.0,0
2024-09-30 20:00:00,490.0,21.06,0.0,0
2024-09-30 21:00:00,464.39,14.54,0.0,0
2024-09-30 22:00:00,421.65,14.59,0.0,0
2024-09-30 23:00:00,387.96,15.55,0.0,0
2024-10-01 00:00:00,409.45,11.02,0.0,0
2024-10-01 01:00:00,471.31,9.72,0.0,0
2024-10-01 02:00:00,451.81,12.08,0.0,0
2024-10-01 03:00:00,561.2,8.15,0.0,0
2024-10-01 04:00:00,507.18,11.66,0.0,0
2024-10-01 05:00:00,559.44,13.52,0.0,0
2024-10-01 06:00:00,670.03,13.53,0.0,0
2024-10-01 07:00:00,666.39,12.19,71.26,0
2024-10-01 08:00:00,691.67,19.76,147.22,0
2024-10-01 09:00:00,691.73,18.07,173.07,0
2024-10-01 10:00:00,758.81,21.93,224.88,0
2024-10-01 11:00:00,827.72,19.58,237.1,0
2024-10-01 12:00:00,795.67,19.14,250.78,0
2024-10-01 13:00:00,815.9,21.94,220.33,0
2024-10-01 14:00:00,742.18,21.14,201.27,0
2024-10-01 15:00:00,740.83,19.04,163.04,0
2024-10-01 16:00:00,767.33,23.84,127.53,0
2024-10-01 17:00:00,669.11,18.86,69.4,0
2024-10-01 18:00:00,622.82,15.39,0.0,0
2024-10-01 19:00:00,525.2,20.52,0.0,0
2024-10-01 20:00:00,512.22,15.56,0.0,0
2024-10-01 21:00:00,494.67,14.06,0.0,0
2024-10-01 22:00:00,436.55,10.54,0.0,0
2024-10-01 23:00:00,373.62,16.52,0.0,0
2024-10-02 00:00:00,487.65,9.46,0.0,0
2024-10-02 01:00:00,472.2,11.65,0.0,0
2024-10-02 02:00:00,416.18,13.19,0.0,0
2024-10-02 03:00:00,514.67,12.38,0.0,0
2024-10-02 04:00:00,543.23,11.92,0.0,0
2024-10-02 05:00:00,633.5,9.43,0.0,0
2024-10-02 06:00:00,621.69,12.25,0.0,0
2024-10-02 07:00:00,673.43,15.45,70.9,0
2024-10-02 08:00:00,733.19,14.79,118.07,0
2024-10-02 09:00:00,713.29,18.07,174.69,0
2024-10-02 10:00:00,775.93,20.23,222.39,0
2024-10-02 11:00:00,795.22,21.83,240.09,0
2024-10-02 12:00:00,823.71,18.24,249.67,0
2024-10-02 13:00:00,846.05,25.59,263.09,0
2024-10-02 14:00:00,779.15,22.9,252.21,0
2024-10-02 15:00:00,735.43,21.19,155.06,0
2024-10-02 16:00:00,731.91,22.87,123.0,0
2024-10-02 17:00:00,716.91,24.63,61.39,0
2024-10-02 18:00:00,566.73,15.99,0.0,0
2024-10-02 19:00:00,582.35,17.21,0.0,0
2024-10-02 20:00:00,551.64,11.61,0.0,0
2024-10-02 21:00:00,475.68,15.46,0.0,0
2024-10-02 22:00:00,438.41,14.6,0.0,0
2024-10-02 23:00:00,439.79,12.75,0.0,0
2024-10-03 00:00:00,451.09,10.52,0.0,0
2024-10-03 01:00:00,519.95,7.23,0.0,0
2024-10-03 02:00:00,467.53,11.91,0.0,0
2024-10-03 03:00:00,495.35,14.24,0.0,0
2024-10-03 04:00:00,542.68,10.65,0.0,0
2024-10-03 05:00:00,578.09,13.5,0.0,0
2024-10-03 06:00:00,634.67,10.52,0.0,0
2024-10-03 07:00:00,684.38,15.78,64.57,0
2024-10-03 08:00:00,685.43,15.37,122.12,0
2024-10-03 09:00:00,734.01,15.93,149.8,0
2024-10-03 10:00:00,753.94,17.14,235.46,0
2024-10-03 11:00:00,773.41,18.91,206.64,0
2024-10-03 12:00:00,830.61,21.25,286.61,0
2024-10-03 13:00:00,768.92,18.36,223.36,0
2024-10-03 14:00:00,811.7,20.37,210.48,0
2024-10-03 15:00:00,730.02,20.91,160.15,0
2024-10-03 16:00:00,687.15,18.29,148.71,0
2024-10-03 17:00:00,665.25,23.29,75.83,0
2024-10-03 18:00:00,601.0,16.95,0.0,0
2024-10-03 19:00:00,546.69,16.11,0.0,0
2024-10-03 20:00:00,514.1,14.2,0.0,0
2024-10-03 21:00:00,472.91,18.46,0.0,0
2024-10-03 22:00:00,422.78,14.77,0.0,0
2024-10-03 23:00:00,473.97,10.75,0.0,0
2024-10-04 00:00:00,402.42,13.84,0.0,0
2024-10-04 01:00:00,454.38,11.53,0.0,0
2024-10-04 02:00:00,442.22,11.47,0.0,0
2024-10-04 03:00:00,497.66,10.44,0.0,0
2024-10-04 04:00:00,556.7,10.12,0.0,0
2024-10-04 05:00:00,622.67,13.09,0.0,0
2024-10-04 06:00:00,638.88,12.36,0.0,0
2024-10-04 07:00:00,676.06,18.29,72.18,0
2024-10-04 08:00:00,731.36,13.42,123.55,0
2024-10-04 09:00:00,734.95,20.32,150.91,0
2024-10-04 10:00:00,794.0,18.23,251.73,0
2024-10-04 11:00:00,804.98,20.09,279.21,0
2024-10-04 12:00:00,803.43,21.95,236.84,0
2024-10-04 13:00:00,800.18,19.52,231.78,0
2024-10-04 14:00:00,792.71,22.68,240.28,0
2024-10-04 15:00:00,698.01,15.37,160.38,0
2024-10-04 16:00:00,711.84,18.84,144.2,0
2024-10-04 17:00:00,662.73,17.64,56.08,0
2024-10-04 18:00:00,646.48,15.95,0.0,0
2024-10-04 19:00:00,550.61,16.82,0.0,0
2024-10-04 20:00:00,486.53,16.73,0.0,0
2024-10-04 21:00:00,478.8,16.06,0.0,0
2024-10-04 22:00:00,468.69,13.94,0.0,0
2024-10-04 23:00:00,496.9,11.09,0.0,0
2024-10-05 00:00:00,317.33,12.16,0.0,1
2024-10-05 01:00:00,331.01,11.17,0.0,1
2024-10-05 02:00:00,322.71,12.62,0.0,1
2024-10-05 03:00:00,387.29,12.47,0.0,1
2024-10-05 04:00:00,386.51,11.48,0.0,1
2024-10-05 05:00:00,503.46,10.42,0.0,1
2024-10-05 06:00:00,535.28,11.94,0.0,1
2024-10-05 07:00:00,572.85,13.35,67.18,1
2024-10-05 08:00:00,592.28,15.12,121.42,1
2024-10-05 09:00:00,643.97,17.58,200.0,1
2024-10-05 10:00:00,671.79,19.68,214.76,1
2024-10-05 11:00:00,649.82,19.18,243.39,1
2024-10-05 12:00:00,666.37,20.11,281.26,1
2024-10-05 13:00:00,659.83,20.86,277.5,1
2024-10-05 14:00:00,664.15,19.72,200.65,1
2024-10-05 15:00:00,583.68,18.73,191.6,1
2024-10-05 16:00:00,601.41,16.57,139.02,1
2024-10-05 17:00:00,545.91,17.89,60.46,1
2024-10-05 18:00:00,449.97,19.19,0.0,1
2024-10-05 19:00:00,427.24,15.64,0.0,1
2024-10-05 20:00:00,387.69,15.27,0.0,1
2024-10-05 21:00:00,366.81,15.39,0.0,1
2024-10-05 22:00:00,364.14,14.29,0.0,1
2024-10-05 23:00:00,304.15,10.05,0.0,1
2024-10-06 00:00:00,299.99,13.21,0.0,1
2024-10-06 01:00:00,310.5,12.97,0.0,1
2024-10-06 02:00:00,348.96,8.28,0.0,1
2024-10-06 03:00:00,395.81,9.06,0.0,1
2024-10-06 04:00:00,414.76,13.59,0.0,1
2024-10-06 05:00:00,464.14,11.71,0.0,1
2024-10-06 06:00:00,515.36,8.6,0.0,1
2024-10-06 07:00:00,649.13,11.45,73.0,1
2024-10-06 08:00:00,596.22,15.04,131.54,1
2024-10-06 09:00:00,639.12,14.51,178.28,1
2024-10-06 10:00:00,613.61,17.21,199.01,1
2024-10-06 11:00:00,671.12,19.14,232.93,1
2024-10-06 12:00:00,703.86,22.8,261.61,1
2024-10-06 13:00:00,623.88,19.79,205.07,1
2024-10-06 14:00:00,653.32,22.69,251.41,1
2024-10-06 15:00:00,673.58,23.23,198.97,1
2024-10-06 16:00:00,656.0,22.74,134.64,1
2024-10-06 17:00:00,537.41,19.65,72.32,1
2024-10-06 18:00:00,526.43,14.12,0.0,1
2024-10-06 19:00:00,406.77,17.76,0.0,1
2024-10-06 20:00:00,361.45,17.64,0.0,1
2024-10-06 21:00:00,385.0,14.09,0.0,1
2024-10-06 22:00:00,343.06,16.53,0.0,1
2024-10-06 23:00:00,342.08,13.73,0.0,1
2024-10-07 00:00:00,411.92,12.14,0.0,0
2024-10-07 01:00:00,438.36,12.68,0.0,0
2024-10-07 02:00:00,483.71,11.0,0.0,0
2024-10-07 03:00:00,556.89,5.52,0.0,0
2024-10-07 04:00:00,569.63,10.01,0.0,0
2024-10-07 05:00:00,586.81,14.19,0.0,0
2024-10-07 06:00:00,672.87,11.22,0.0,0
2024-10-07 07:00:00,717.97,13.59,74.15,0
2024-10-07 08:00:00,719.31,13.25,130.27,0
2024-10-07 09:00:00,709.29,20.2,199.53,0
2024-10-07 10:00:00,794.14,21.2,229.16,0
2024-10-07 11:00:00,829.25,17.1,247.37,0
2024-10-07 12:00:00,787.68,19.96,268.54,0
2024-10-07 13:00:00,798.4,18.8,208.32,0
2024-10-07 14:00:00,806.25,21.57,215.96,0
2024-10-07 15:00:00,758.05,21.18,158.49,0
2024-10-07 16:00:00,713.06,21.29,115.77,0
2024-10-07 17:00:00,624.03,19.53,62.24,0
2024-10-07 18:00:00,580.02,23.71,0.0,0
2024-10-07 19:00:00,534.7,14.57,0.0,0
2024-10-07 20:00:00,531.1,11.91,0.0,0
2024-10-07 21:00:00,513.46,13.26,0.0,0
2024-10-07 22:00:00,487.22,9.7,0.0,0
2024-10-07 23:00:00,465.69,8.81,0.0,0
2024-10-08 00:00:00,449.76,8.8,0.0,0
2024-10-08 01:00:00,498.68,8.46,0.0,0
2024-10-08 02:00:00,538.56,8.22,0.0,0
2024-10-08 03:00:00,531.81,11.34,0.0,0
2024-10-08 04:00:00,577.29,9.79,0.0,0
2024-10-08 05:00:00,559.0,11.23,0.0,0
2024-10-08 06:00:00,607.03,14.42,0.0,0
2024-10-08 07:00:00,737.42,12.3,71.08,0
2024-10-08 08:00:00,742.05,14.6,109.54,0
2024-10-08 09:00:00,691.44,17.15,201.99,0
2024-10-08 10:00:00,794.36,13.75,234.15,0
2024-10-08 11:00:00,823.32,13.89,249.39,0
2024-10-08 12:00:00,782.46,20.15,223.76,0
2024-10-08 13:00:00,744.88,20.94,208.26,0
2024-10-08 14:00:00,818.25,24.26,226.62,0
2024-10-08 15:00:00,724.48,20.27,152.82,0
2024-10-08 16:00:00,691.39,21.1,142.73,0
2024-10-08 17:00:00,625.63,18.27,73.99,0
2024-10-08 18:00:00,578.89,18.22,0.0,0
2024-10-08 19:00:00,545.59,19.76,0.0,0
2024-10-08 20:00:00,529.09,10.88,0.0,0
2024-10-08 21:00:00,466.45,14.66,0.0,0
2024-10-08 22:00:00,373.86,16.9,0.0,0
2024-10-08 23:00:00,453.02,12.16,0.0,0
2024-10-09 00:00:00,349.66,13.89,0.0,0
2024-10-09 01:00:00,471.23,8.83,0.0,0
2024-10-09 02:00:00,511.19,9.86,0.0,0
2024-10-09 03:00:00,490.5,10.16,0.0,0
2024-10-09 04:00:00,616.34,6.16,0.0,0
2024-10-09 05:00:00,646.62,9.05,0.0,0
2024-10-09 06:00:00,575.01,10.23,0.0,0
2024-10-09 07:00:00,655.25,15.27,75.93,0
2024-10-09 08:00:00,621.44,16.67,134.24,0
2024-10-09 09:00:00,729.82,16.86,172.42,0
2024-10-09 10:00:00,763.73,19.07,244.82,0
2024-10-09 11:00:00,712.42,18.13,276.88,0
2024-10-09 12:00:00,864.69,21.66,273.62,0
2024-10-09 13:00:00,798.03,19.77,286.99,0
2024-10-09 14:00:00,752.36,20.04,201.86,0
2024-10-09 15:00:00,770.27,19.22,195.67,0
2024-10-09 16:00:00,661.33,20.62,144.41,0
2024-10-09 17:00:00,604.88,17.62,61.36,0
2024-10-09 18:00:00,536.27,19.38,0.0,0
2024-10-09 19:00:00,613.74,13.95,0.0,0
2024-10-09 20:00:00,541.06,12.72,0.0,0
2024-10-09 21:00:00,485.03,15.0,0.0,0
2024-10-09 22:00:00,471.86,12.25,0.0,0
2024-10-09 23:00:00,476.37,10.48,0.0,0
2024-10-10 00:00:00,440.29,12.17,0.0,0
2024-10-10 01:00:00,486.87,8.67,0.0,0
2024-10-10 02:00:00,496.33,9.32,0.0,0
2024-10-10 03:00:00,476.51,12.69,0.0,0
2024-10-10 04:00:00,524.19,13.46,0.0,0
2024-10-10 05:00:00,571.82,14.33,0.0,0
2024-10-10 06:00:00,646.24,11.65,0.0,0
2024-10-10 07:00:00,615.98,15.88,57.8,0
2024-10-10 08:00:00,698.19,12.82,111.89,0
2024-10-10 09:00:00,786.53,14.2,170.06,0
2024-10-10 10:00:00,800.38,12.52,195.41,0
2024-10-10 11:00:00,823.78,21.6,271.67,0
2024-10-10 12:00:00,759.51,17.32,265.09,0
2024-10-10 13:00:00,749.28,19.29,234.07,0
2024-10-10 14:00:00,733.16,17.9,191.63,0
2024-10-10 15:00:00,745.22,20.94,170.1,0
2024-10-10 16:00:00,666.32,18.3,112.24,0
2024-10-10 17:00:00,687.69,15.64,66.61,0
2024-10-10 18:00:00,585.48,18.1,0.0,0
2024-10-10 19:00:00,623.03,13.14,0.0,0
2024-10-10 20:00:00,539.7,13.04,0.0,0
2024-10-10 21:00:00,466.18,9.21,0.0,0
2024-10-10 22:00:00,519.51,9.37,0.0,0
2024-10-10 23:00:00,413.7,11.54,0.0,0
2024-10-11 00:00:00,503.26,6.25,0.0,0
2024-10-11 01:00:00,480.27,6.72,0.0,0
2024-10-11 02:00:00,545.31,9.51,0.0,0
2024-10-11 03:00:00,568.64,8.59,0.0,0
2024-10-11 04:00:00,499.82,14.16,0.0,0
2024-10-11 05:00:00,558.63,14.64,0.0,0
2024-10-11 06:00:00,663.37,10.27,0.0,0
2024-10-11 07:00:00,690.05,14.33,56.03,0
2024-10-11 08:00:00,700.64,16.01,146.05,0
2024-10-11 09:00:00,729.71,14.61,182.9,0
2024-10-11 10:00:00,775.08,14.02,185.96,0
2024-10-11 11:00:00,773.28,18.02,211.45,0
2024-10-11 12:00:00,815.8,18.49,236.88,0
2024-10-11 13:00:00,788.56,18.47,238.54,0
2024-10-11 14:00:00,757.81,20.39,237.93,0
2024-10-11 15:00:00,739.25,17.84,188.78,0
2024-10-11 16:00:00,684.97,16.54,145.94,0
2024-10-11 17:00:00,656.66,18.26,59.33,0
2024-10-11 18:00:00,645.36,17.78,0.0,0
2024-10-11 19:00:00,564.76,13.45,0.0,0
2024-10-11 20:00:00,516.38,16.37,0.0,0
2024-10-11 21:00:00,503.2,9.67,0.0,0
2024-10-11 22:00:00,475.45,10.85,0.0,0
2024-10-11 23:00:00,462.97,10.46,0.0,0
2024-10-12 00:00:00,348.15,8.7,0.0,1
2024-10-12 01:00:00,424.95,8.34,0.0,1
2024-10-12 02:00:00,328.67,13.05,0.0,1
2024-10-12 03:00:00,435.53,7.77,0.0,1
2024-10-12 04:00:00,343.19,14.86,0.0,1
2024-10-12 05:00:00,482.61,11.64,0.0,1
2024-10-12 06:00:00,548.67,11.99,0.0,1
2024-10-12 07:00:00,538.95,13.96,56.75,1
2024-10-12 08:00:00,510.88,19.36,125.96,1
2024-10-12 09:00:00,644.35,13.61,203.56,1
2024-10-12 10:00:00,668.01,14.56,255.64,1
2024-10-12 11:00:00,687.99,16.33,279.36,1
2024-10-12 12:00:00,717.25,18.7,257.58,1
2024-10-12 13:00:00,666.87,15.68,231.67,1
2024-10-12 14:00:00,625.28,19.35,209.82,1
2024-10-12 15:00:00,617.45,22.52,202.94,1
2024-10-12 16:00:00,574.32,18.94,121.49,1
2024-10-12 17:00:00,531.21,17.25,68.21,1
2024-10-12 18:00:00,470.68,15.57,0.0,1
2024-10-12 19:00:00,433.76,17.39,0.0,1
2024-10-12 20:00:00,425.11,12.65,0.0,1
2024-10-12 21:00:00,332.64,16.7,0.0,1
2024-10-12 22:00:00,287.53,15.67,0.0,1
2024-10-12 23:00:00,321.95,11.28,0.0,1
2024-10-13 00:00:00,281.81,9.74,0.0,1
2024-10-13 01:00:00,339.42,11.33,0.0,1
2024-10-13 02:00:00,354.58,11.29,0.0,1
2024-10-13 03:00:00,426.73,7.66,0.0,1
2024-10-13 04:00:00,465.46,8.71,0.0,1
2024-10-13 05:00:00,518.71,7.92,0.0,1
2024-10-13 06:00:00,513.08,12.42,0.0,1
2024-10-13 07:00:00,551.61,14.14,65.04,1
2024-10-13 08:00:00,590.91,11.4,136.83,1
2024-10-13 09:00:00,622.01,14.48,168.29,1
2024-10-13 10:00:00,675.43,13.9,259.78,1
2024-10-13 11:00:00,656.43,15.84,284.59,1
2024-10-13 12:00:00,696.8,19.53,261.07,1
2024-10-13 13:00:00,642.12,17.46,206.48,1
2024-10-13 14:00:00,643.57,18.5,190.37,1
2024-10-13 15:00:00,627.61,15.67,148.87,1
2024-10-13 16:00:00,586.68,18.8,131.24,1
2024-10-13 17:00:00,538.84,17.54,76.56,1
2024-10-13 18:00:00,505.95,15.14,0.0,1
2024-10-13 19:00:00,385.45,15.01,0.0,1
2024-10-13 20:00:00,425.27,14.46,0.0,1
2024-10-13 21:00:00,425.02,11.17,0.0,1
2024-10-13 22:00:00,368.29,8.65,0.0,1
2024-10-13 23:00:00,311.0,14.17,0.0,1
2024-10-14 00:00:00,454.78,8.3,0.0,0
